PitchId,GamePk,PitcherHand,PitchCall,PitchType,BatterId,PitcherId,BatterSide,Inning,IsTop,Balls,Strikes,Outs,PostBalls,PostStrikes,PostOuts,PitchNumber,AtBatNumber,AwayTeamID,VenueID,HomeTeamID,StrikeZoneTop,StrikeZoneBottom,ReleaseExtension,ReleaseAngle,ReleaseSpinAxis,ReleasePositionX,ReleasePositionY,ReleasePositionZ,ReleaseSpeed,ReleaseDirection,ReleaseSpinRate,TrajectoryHorizontalBreak,TrajectoryVerticalBreakInduced,TrajectoryZoneSpeed,TrajectoryVerticalApproachAngle,TrajectoryPfxHorz,TrajectoryPfxVert,TrajectoryEffectiveVelocity,TrajectoryHorizontalApproachAngle,TrajectoryVerticalBreak,TrajectoryLocationX,TrajectoryLocationY,TrajectoryLocationZ,SpinVectorX,SpinVectorY,SpinVectorZ,SpinFitError,TrajectoryZoneTime,TrajectoryPolynomialX0,TrajectoryPolynomialX1,TrajectoryPolynomialX2,TrajectoryPolynomialY0,TrajectoryPolynomialY1,TrajectoryPolynomialY2,TrajectoryPolynomialZ0,TrajectoryPolynomialZ1,TrajectoryPolynomialZ2,TrajectoryX0,TrajectoryX1,TrajectoryX2,TrajectoryV0,TrajectoryV1,TrajectoryV2,TrajectoryA0,TrajectoryA1,TrajectoryA2
423,1,R,single,FF,30,1,L,4,0,2,2,1,2,2,1,6,34,1,1,2,3.579999924,1.679999948,6.198092461,-1.411124468,224.4392548,-3.421327591,54.3019104,5.39107275,95.4185319,-4.477443218,2481.260254,0.726698995,1.025106668,86.72679901,-4.878688812,-0.490942478,0.592790127,94.12310028,-2.83669591,-1.539029837,-0.00660224,1.416666627,2.549217701,-1647.047852,-913.9325562,-1615.120239,0.177964166,0.399238765,-3.408066034,10.76753902,-5.629877567,54.13264084,-137.5066376,13.68064308,5.386904716,-3.397673368,-9.292862892,-3.089063883,50.00608826,5.276215553,10.42811871,-136.6818542,-3.95793128,-11.25975513,27.36128616,-18.58572578
72,1,R,ball,CH,20,1,L,5,0,2,2,0,3,2,0,5,42,1,1,2,3.24000001,1.600000024,6.381896973,-0.419456184,248.2060547,-3.420259476,54.11810684,5.331402302,85.09484092,-2.96251893,1629.092651,1.065156221,0.406557262,78.0352478,-6.697009087,-0.640298903,0.230895609,84.59346771,-0.555816948,-2.789372921,-1.75800252,1.416666627,2.156199217,-571.3027344,-534.8807983,-1428.796143,0.161806688,0.445718616,-3.42111969,6.359950542,-5.897519112,54.13472748,-122.8932343,10.35182285,5.331524849,-0.900908053,-13.96205997,-3.213487148,50.00498199,5.285307407,5.961976528,-122.1946716,-1.843089581,-11.79503822,20.70364571,-27.92411995
542,1,R,home_run,FC,20,1,L,5,0,3,2,0,3,2,0,6,42,1,1,2,3.49000001,1.600000024,6.108098984,-1.397160053,202.708786,-3.488038778,54.39190292,5.314136028,92.10978039,-4.032914639,2485.012695,-0.139836669,0.707636297,84.46749878,-5.960848331,0.002160816,0.413657993,90.75363159,-4.346653938,-2.041496277,0.386789888,1.416666627,1.980601788,-1262.343384,-2074.295166,-528.2772217,0.136115864,0.413390011,-3.469882488,9.320163727,0.022294153,54.13433456,-132.1931915,11.28711414,5.307883739,-3.232179403,-11.6514492,-3.17767334,50.00117111,5.195103645,9.321561813,-131.4852905,-3.962933064,0.044588305,22.57422829,-23.30289841
340,1,R,ball,SL,33,1,R,5,0,0,0,0,1,0,0,1,43,1,1,2,3.359999895,1.529999971,6.17252779,-1.412251711,190.5031738,-3.499534369,54.32747269,5.373589039,84.17435954,-4.272250652,2208.482666,-0.305436105,0.32729724,79.94033051,-7.605070114,0.094545372,0.204197571,85.35263824,-4.954735756,-2.787964344,0.758527696,1.416666627,1.281208396,-702.3824463,-2089.760254,-130.2191315,0.120447226,0.440057456,-3.48508358,9.249341011,0.895269275,54.13397598,-123.8143005,9.128633499,5.368840694,-3.06095314,-14.1524868,-3.1746912,50.00260162,5.25061655,9.309272766,-123.2032089,-4.00835228,1.790538549,18.257267,-28.3049736
86,1,L,swinging_strike,FF,19,11,R,2,1,0,0,1,0,1,1,1,13,1,1,2,3.289999962,1.49000001,6.545841694,-0.993540227,148.2288513,1.675982952,53.95415878,5.875305653,94.24746865,2.392689943,2359.916992,-0.404379785,1.022742391,85.89627075,-4.648368359,0.259604454,0.573942721,93.09586334,1.485021353,-1.63195312,-0.11495401,1.416666627,3.332230568,-1288.466187,1808.945435,797.9849854,0.149443567,0.406227648,1.68347764,-5.600168705,2.887584686,54.13362885,-134.0246735,10.46239948,5.878438473,-2.326322556,-9.702960968,1.513189554,50.00225449,5.797290802,-5.421618462,-133.3777466,-2.926293612,5.775169373,20.92479897,-19.40592194
357,1,R,field_out,CH,33,1,R,5,0,1,1,0,1,1,1,3,43,1,1,2,3.369999886,1.529999971,6.354883194,0.828498185,239.6908112,-3.391499996,54.14511871,5.517118931,85.93344593,-4.715001583,1578.529663,0.907478929,0.045299068,78.23973083,-6.240180492,-0.58631134,0.007189949,84.68209839,-2.672977448,-3.140749693,0.050055198,1.416666627,3.138889313,-700.8221436,-750.539978,-1198.871948,0.149396569,0.44502902,-3.390607834,10.14288139,-5.418879986,54.13430405,-122.9759674,10.14378357,5.51727581,1.784397602,-16.01859093,-3.054946899,50.00153351,5.55921793,9.777513504,-122.2920151,0.704342723,-10.83775997,20.28756714,-32.03718185
70,1,R,swinging_strike,CH,29,1,L,5,0,0,0,1,0,1,1,1,44,1,1,2,3.470000029,1.590000033,6.333617687,-1.406257153,245.6639709,-3.371707201,54.16638565,5.476535797,85.95626345,-5.370223045,1671.881592,1.254780054,0.173636168,79.65081787,-7.971210957,-0.778186023,0.12262807,85.56318665,-2.558753014,-2.94452548,0.332354307,1.416666627,1.237020612,-676.963623,-310.6524353,-1496.797729,0.19312942,0.440262258,-3.368548632,11.64731979,-7.36194706,54.13278961,-123.903038,9.455862045,5.475708485,-3.055073977,-14.92876053,-2.987740755,50.00497437,5.357015133,11.15494728,-123.2706299,-4.053520203,-14.72389412,18.91172409,-29.85752106
485,1,R,foul,FF,17,1,R,5,0,2,2,2,2,2,2,5,45,1,1,2,3.470000029,1.590000033,6.225102901,-2.267303705,223.5289154,-3.390538216,54.27489853,5.498904705,96.66066797,-4.86115694,2422.95166,0.708967566,1.018958926,88.89710999,-5.515371799,-0.475378364,0.601446867,95.86696625,-3.270299673,-1.455297351,0.396002918,1.416666627,1.950778961,-1440.85083,-1386.112183,-1368.69873,0.249373943,0.392179132,-3.378618717,11.84606075,-5.664049625,54.13479996,-139.2878113,12.39298916,5.493347168,-5.534672737,-8.920320511,-3.031211376,50.00195694,5.320795536,11.5088892,-138.5500793,-6.065683842,-11.32809925,24.78597832,-17.84064102
512,1,L,swinging_strike,FF,4,11,R,1,1,0,1,1,0,2,1,2,4,1,1,2,3.319999933,1.50999999,6.548260689,-0.651621699,136.0850983,1.798324227,53.95174026,5.851401806,93.05775075,2.861093521,2482.992676,-0.747732639,1.013377309,86.26470184,-4.252584457,0.458184958,0.564892709,93.7833786,1.178857684,-1.602872729,-0.079433478,1.416666627,3.65106082,-1480.045776,1394.285034,1425.021606,0.135602474,0.40327543,1.807478666,-6.762112141,5.165566444,54.13508224,-135.3043518,11.35457325,5.853507996,-1.540795803,-9.721894264,1.60539484,50.00540161,5.79725647,-6.445565224,-134.6085358,-2.136555672,10.33113289,22.7091465,-19.44378853
597,1,R,strikeout,SL,29,1,L,5,0,1,2,1,1,3,2,4,44,1,1,2,3.470000029,1.590000033,6.001937389,-0.29253304,182.9963531,-3.42769742,54.49806595,5.582765102,88.64136745,-3.216136694,2343.974365,-0.305440754,0.478729755,81.80702972,-5.80577755,0.112752832,0.266230047,87.50110626,-3.90040803,-2.466919422,-0.139437228,1.416666627,2.844923735,-821.9779053,-2194.701904,-43.02555466,0.124055624,0.427910209,-3.40720129,7.153432369,1.129051089,54.13306427,-127.3052063,9.59744072,5.581008911,-0.651008666,-13.42117023,-3.173522234,50.00578308,5.545675278,7.226923943,-126.6804962,-1.524609923,2.258102179,19.19488144,-26.84234047
509,1,L,force_out,FF,26,14,R,10,1,1,1,2,1,1,3,3,83,1,1,2,3.410000086,1.559999943,6.130392075,-0.783727825,183.1706543,1.318512559,54.36960983,5.682508945,92.97687335,1.730825067,2447.073975,0.20513171,1.012866259,85.61717224,-4.441761494,-0.077608645,0.569649637,92.74613953,2.194506884,-1.621680617,-0.486719102,1.416666627,3.336495399,-1697.866455,1759.708496,-94.05328369,0.160133868,0.404683143,1.311426282,-4.092734337,-0.866374493,54.13497925,-135.4412384,12.77363586,5.679327488,-1.853611946,-9.725358009,1.185377359,50.00243759,5.613500595,-4.145787716,-134.6590271,-2.449155807,-1.732748985,25.54727173,-19.45071602
241,1,R,foul,CH,17,1,R,5,0,1,0,2,1,1,2,2,45,1,1,2,3.470000029,1.590000033,6.436603069,-0.168651193,248.3695068,-3.391532183,54.06340027,5.402625561,86.06021124,-4.891990662,1662.613647,0.951974928,0.090978205,80.27191925,-6.787927628,-0.610220671,0.053110663,86.78934479,-2.753677368,-2.951188087,0.162622049,1.416666627,2.296471834,-595.6137085,-391.7735291,-1502.012695,0.147098646,0.434864163,-3.397496223,10.75701332,-5.91052866,54.1330986,-125.681572,10.24442101,5.402836323,-0.371299684,-15.57267761,-3.049469709,50.00301361,5.373694897,10.36722469,-125.0059738,-1.398289919,-11.82105732,20.48884201,-31.14535522
379,1,R,ball,FF,17,1,R,5,0,1,1,2,2,1,2,3,45,1,1,2,3.420000076,1.590000033,6.298168659,-2.995259762,229.4611816,-3.304049492,54.20183182,5.382420063,94.33405975,-5.345410347,2437.753906,0.76551789,1.004672647,87.33431244,-6.486038208,-0.514136016,0.608996809,94.07374573,-3.630345583,-1.57155633,0.869460642,1.416666627,1.048822284,-1483.817627,-854.9223022,-1734.946045,0.159189031,0.400179058,-3.297656059,12.76762295,-5.883597374,54.13351822,-136.4548645,11.79471779,5.37883234,-7.171162605,-9.11846447,-2.915578127,50.00297546,5.152788162,12.41023064,-135.7384186,-7.72505331,-11.76719475,23.58943558,-18.23692894
599,1,R,called_strike,SL,17,1,R,5,0,2,1,2,2,2,2,4,45,1,1,2,3.400000095,1.590000033,6.163341999,0.455764502,190.3526611,-3.463702917,54.33665848,5.424497128,87.69621761,-2.910690546,2199.094238,-0.207882553,0.384243339,80.68254852,-5.446434975,0.064340711,0.201760918,86.6772995,-3.376870632,-2.635470152,-0.565043151,1.416666627,3.210042238,-721.9957886,-2073.00293,-131.8944702,0.185200378,0.433256418,-3.453380585,6.394336224,0.628360152,54.13358688,-125.7616501,9.424230576,5.426151276,1.001695871,-14.11797047,-3.242326736,50.0062294,5.443825722,6.435745239,-125.1406021,0.071327969,1.256720304,18.84846115,-28.23594093
246,1,R,foul,FF,30,1,L,4,0,1,1,1,1,2,1,3,34,1,1,2,3.579999924,1.679999948,6.215947151,0.033370998,217.0491791,-3.393031359,54.2840538,5.493333817,94.02239195,-5.168900967,2597.737061,0.757260799,1.003641963,86.85948181,-3.507957458,-0.50699389,0.547160447,93.88438416,-3.471262932,-1.575192332,0.632252216,1.416666627,3.948946476,-1918.336548,-985.430542,-1448.153809,0.280756742,0.400381356,-3.379369974,12.34003544,-5.795807362,54.13309479,-136.4144592,11.85464668,5.493433952,0.079776816,-9.833918571,-3.01018858,50.00383759,5.486796856,11.98790264,-135.6942139,-0.517698228,-11.59161472,23.70929337,-19.66783714
223,1,R,foul,FF,29,1,L,1,0,0,2,2,0,2,2,3,8,1,1,2,3.470000029,1.590000033,5.994576931,-1.23147738,226.6073761,-3.408177137,54.5054245,5.561274529,96.27174144,-4.147417545,2361.456055,0.599215508,1.001438498,87.82623291,-4.643014908,-0.404405206,0.571341097,94.56958008,-2.799929857,-1.519824862,-0.1576543,1.416666627,2.900239944,-1472.69104,-990.5237427,-1557.728882,0.148317382,0.395887017,-3.381187677,10.01350784,-4.725965023,54.13360214,-138.0930023,12.44973183,5.553330898,-2.97633028,-9.410025597,-3.085035801,50.00201797,5.455571651,9.729810715,-137.3456421,-3.541208267,-9.451930046,24.89946365,-18.82005119
135,1,L,ball,SL,14,11,R,6,1,0,0,0,1,0,0,1,46,1,1,2,3.579999924,1.669999957,6.174408913,-0.395805746,136.1555176,2.260911942,54.32559204,5.427876949,88.70981712,1.160199642,2412.742188,-0.013335727,0.53240639,80.30905151,-6.02875948,0.026351191,0.29689604,86.27348328,1.130242229,-2.516885042,1.20273602,1.416666627,2.545517445,-594.9876099,2267.321777,571.4598999,0.101720572,0.435373098,2.257027864,-2.532657623,0.255126774,54.13381958,-125.0567245,9.123833656,5.42658329,-0.86409694,-13.21479511,2.173476458,50.00443649,5.383503437,-2.51575017,-124.4520798,-1.739858508,0.510253549,18.24766731,-26.42959023
440,1,L,foul,CU,14,11,R,6,1,1,0,0,1,1,0,2,46,1,1,2,3.410000086,1.559999943,6.298645496,1.54295814,321.2936401,1.841486454,54.20135498,5.479156494,81.19126661,0.500277936,2592.517578,0.440777272,-0.535097957,73.7694931,-7.752944946,-0.231226653,-0.322105408,79.58256531,1.496255398,-4.135050774,0.939805508,1.416666627,2.765941381,1420.946411,1845.407715,-1138.6521,0.420637071,0.473053813,1.840895414,-1.010348678,-1.890878916,54.13359451,-115.7101593,9.027136803,5.480988026,3.116912127,-18.72158051,1.802301526,50.00274277,5.568579197,-1.145825624,-115.063385,1.775555015,-3.781757832,18.05427361,-37.44316101
148,1,L,swinging_strike,FF,2,11,R,2,1,1,1,0,1,2,0,3,12,1,1,2,3.49000001,1.600000024,6.637052059,-1.354754925,142.0399628,1.776097894,53.86294937,5.63475132,94.50261271,1.950722814,2377.568359,-0.554603159,0.998614132,87.4967041,-4.83274889,0.336229771,0.568646431,95.16844177,0.702728271,-1.550284863,0.544336796,1.416666627,2.844156265,-1292.112427,1722.526123,1008.058044,0.137162432,0.398050755,1.785323024,-4.667015076,3.892359972,54.13420486,-137.0245667,11.5087347,5.641208172,-3.242419958,-9.507462502,1.647929192,50.00656128,5.534615993,-4.43154192,-136.3283386,-3.817585707,7.784719944,23.01746941,-19.014925
374,1,R,field_out,FF,20,1,L,2,0,0,1,2,0,1,3,2,22,1,1,2,3.49000001,1.600000024,6.288083553,-2.139084816,222.791214,-3.319511652,54.21191788,5.515183449,96.2207504,-5.658083916,2409.264648,0.825704098,0.995595694,87.49942017,-5.623597145,-0.552736282,0.587405682,94.36724854,-3.809381723,-1.563721657,1.085416675,1.416666627,1.979483724,-1617.042847,-974.1190796,-1496.937256,0.157741338,0.398863405,-3.311777115,13.56360722,-6.366333485,54.13386917,-136.9031677,11.87213135,5.512256622,-5.138564587,-9.322829247,-2.907303572,50.00341034,5.348284245,13.17812538,-136.1843109,-5.703062534,-12.73266697,23.7442627,-18.64565849
501,1,L,foul_tip,CU,18,11,R,6,1,0,1,1,0,2,1,2,47,1,1,2,3.299999952,1.5,6.364766121,0.648904085,312.0966187,1.889881611,54.13523483,5.330292702,84.59423867,2.248934746,2615.281738,0.355271161,-0.710017383,77.57886505,-8.296158791,-0.153773874,-0.399090737,83.34738922,3.047999382,-3.99993372,-0.535760164,1.416666627,1.92745924,1205.59668,1898.832275,-1334.417847,0.175404757,0.452225,1.88978672,-4.740394592,-1.378052711,54.13282013,-120.7083054,9.150437355,5.330319881,1.368195653,-19.66477585,1.725569963,50.00328827,5.354113579,-4.83500433,-120.0800858,0.018114788,-2.756105423,18.30087471,-39.3295517
82,1,R,field_out,FF,17,13,R,8,0,3,2,1,3,2,2,6,65,1,1,2,3.470000029,1.590000033,6.736284733,-1.134134173,199.9947052,-2.699546814,53.76371765,5.427618027,95.34274503,-3.18478632,2270.24292,0.005845157,0.980722785,87.61394501,-4.634427071,-0.060335096,0.556422651,95.47276306,-3.171569109,-1.561233759,0.207361966,1.416666627,2.830139875,-1700.585571,-1370.808838,-618.78479,0.183347136,0.397508293,-2.720178604,7.643288612,-0.700766861,54.13451385,-137.3646545,11.9251833,5.435041904,-2.723609209,-9.633676529,-2.490370512,50.00381088,5.344167709,7.600993633,-136.6448975,-3.305057049,-1.401533723,23.85036659,-19.26735306
299,1,L,foul,SI,34,11,L,6,1,0,0,2,0,1,2,1,48,1,1,2,3.470000029,1.590000033,6.520130157,-1.318372011,112.3254623,1.88088119,53.97987366,5.338590622,93.66535167,2.640795231,2396.390381,-1.213014722,0.483169556,85.67539978,-6.19508791,0.712361574,0.289601564,93.06768036,-0.096946143,-2.170621634,0.669474542,1.416666627,1.958287477,-584.5352173,1837.067749,1423.442139,0.335181892,0.406158477,1.887998104,-6.211610317,7.906992912,54.13438416,-134.6742096,12.00412464,5.342167854,-3.102686644,-12.8736496,1.704467535,50.00450134,5.234587193,-5.724799156,-133.9351501,-3.895281553,15.81398582,24.00824928,-25.74729919
81,1,L,field_out,SI,34,11,L,6,1,0,1,2,0,1,3,2,48,1,1,2,3.470000029,1.590000033,6.30693388,-0.942935646,117.4531326,1.951127648,54.19306946,5.236914635,93.44907337,2.483696938,2285.728027,-1.041885853,0.179515541,86.32180023,-6.418814182,0.616009951,0.11617244,93.36397552,0.132153183,-2.436944246,0.703755915,1.416666627,1.93132174,-775.0588989,1548.616455,1491.852295,0.20489119,0.403291583,1.948572278,-5.883097172,6.934079647,54.13418579,-135.6306763,12.17426014,5.235947132,-2.234419346,-14.77768135,1.775315285,50.00202942,5.153893471,-5.459216118,-134.8864594,-3.137780428,13.86815929,24.34852028,-29.5553627
288,1,R,ball,KC,7,6,R,6,0,0,0,0,1,0,0,1,49,1,1,2,3.970000029,1.860000014,5.990089893,-1.801378727,36.57851791,-1.931797743,54.50991058,5.716026306,86.80076891,-2.017342091,2759.85376,-0.093700223,-0.613716543,81.72267914,-9.815992355,0.016388021,-0.302623987,86.77722931,-2.227867603,-3.607658148,0.032015305,1.416666627,0.438756615,943.9447632,-2497.01416,700.4863281,0.248503819,0.431403637,-1.918592453,4.451880932,0.161465734,54.13489151,-126.3883667,9.70390892,5.704394817,-3.977423668,-19.07356262,-1.772620201,50.00608063,5.553676605,4.462472439,-125.7518158,-5.228586197,0.322931468,19.40781784,-38.14712524
564,1,L,field_out,FF,36,14,R,10,1,2,1,1,2,1,2,4,81,1,1,2,3.299999952,1.5,6.281682491,-1.711274624,178.8795319,1.323554158,54.21831894,5.732829571,92.69396155,0.835442126,2504.769775,0.454984128,0.979837477,85.74569702,-5.441255093,-0.232338727,0.569318414,92.94908142,1.863975525,-1.65746665,0.098573633,1.416666627,2.497787952,-1904.196167,1626.813232,37.24276733,0.094692275,0.404894829,1.322306514,-1.972555518,-2.592752218,54.13268661,-135.2710114,12.52644062,5.730275154,-4.04182148,-9.735122681,1.259518623,50.00512314,5.59747982,-2.131429434,-134.5034332,-4.638352871,-5.185504436,25.05288124,-19.47024536
517,1,R,called_strike,KC,7,6,R,6,0,2,0,0,2,1,0,3,49,1,1,2,3.880000114,1.74000001,5.827423096,0.983520627,48.41664124,-1.750414968,54.6725769,5.777985096,87.03933079,-1.601574302,2779.533936,-0.490471482,-0.791788578,79.33905029,-7.798685074,0.237479568,-0.451615244,84.74873352,-2.708141565,-3.912303448,0.229064435,1.416666627,2.780339956,1108.438477,-2221.865234,1249.194824,0.235382259,0.440428346,-1.735386848,3.473490953,2.240611792,54.13339233,-124.2305984,10.29889584,5.787624836,2.133544683,-20.34754562,-1.617053866,50.00175476,5.836147785,3.623003483,-123.5433655,0.775785089,4.481223583,20.59779167,-40.69509125
546,1,R,foul,KC,7,6,R,6,0,2,1,0,2,2,0,4,49,1,1,2,3.549999952,1.629999995,5.661074162,-0.431955725,50.08330154,-1.818100214,54.83892822,5.796195984,87.74837459,-1.319178343,2885.26709,-0.525018215,-0.73192811,79.93743134,-8.985770226,0.261465937,-0.391272366,84.92060089,-2.504490376,-3.821274281,-0.062949531,1.416666627,1.572790623,1115.140259,-2303.170898,1332.90332,0.203558758,0.438223273,-1.801946998,2.876281261,2.491902828,54.13368988,-124.9032516,10.50990772,5.791511536,-0.941919267,-19.81856537,-1.703859925,50.00469971,5.738507748,3.041682959,-124.2056503,-2.257389307,4.983805656,21.01981544,-39.63713074
193,1,R,strikeout,CH,7,6,R,6,0,2,2,0,2,3,1,5,49,1,1,2,3.549999952,1.629999995,5.927622795,-1.386338353,247.488327,-1.89754343,54.57238007,5.660810947,89.65200143,-2.854887486,2161.945313,1.266859531,0.59208405,81.16327667,-6.692622185,-0.749162555,0.352351636,87.30532074,0.009485574,-2.359064341,-0.513435364,1.416666627,2.015424252,-827.2280884,76.59766388,-1995.954346,0.262524158,0.42830947,-1.875550866,6.380000114,-7.47073555,54.13299942,-127.9365768,11.33348274,5.650315762,-3.100026846,-12.57636166,-1.676976204,50.00611115,5.536868572,5.895925522,-127.2022095,-3.914926052,-14.9414711,22.66696548,-25.15272331
420,1,R,called_strike,KC,30,6,L,6,0,0,0,1,0,1,1,1,50,1,1,2,3.720000029,1.679999948,5.750000477,0.585409701,327.6335754,-1.795638561,54.75,5.750103474,88.15665371,-1.835403919,2953.755859,-0.2686055,-0.565786242,81.94542694,-7.254005909,0.114420198,-0.318587571,87.25791168,-2.439569473,-3.500946522,0.182017669,1.416666627,2.794560194,2423.428467,-701.7741699,-1535.96228,0.52662164,0.427147686,-1.775899768,4.092535019,1.149875045,54.13295746,-127.7129135,10.06266975,5.756859303,1.305599809,-19.29232025,-1.642094612,50.00562286,5.778908253,4.16714859,-127.0599594,0.053750146,2.29975009,20.12533951,-38.5846405
218,1,R,ball,KC,30,6,L,6,0,0,1,1,1,1,1,2,50,1,1,2,3.74000001,1.789999962,5.912644386,0.426136523,64.045784,-1.761864066,54.58735657,5.738794804,88.8695962,-2.628088474,3084.242188,-0.427046657,-0.809024215,82.10488129,-7.935785294,0.183636725,-0.450526893,87.70687103,-3.58968854,-3.731689453,1.105751157,1.416666627,2.402829885,796.2946777,-2490.399658,1635.962769,0.253991455,0.426237524,-1.741101623,5.890638351,1.849651098,54.13438797,-128.3335724,10.90998173,5.742423058,0.955501616,-20.62360573,-1.5489043,50.00059509,5.751769543,6.010142803,-127.6286774,-0.376975864,3.699302197,21.81996346,-41.24721146
51,1,R,ball,KC,30,6,L,6,0,1,1,1,2,1,1,3,50,1,1,2,3.569999933,1.720000029,5.766923904,1.028847814,22.58593559,-1.717260003,54.733078,5.725767136,89.01853773,-2.142082691,2998.576416,-0.437635362,-0.662855327,81.80625916,-7.049116135,0.200468898,-0.380515784,87.1975174,-3.126299143,-3.604146242,0.714533091,1.416666627,3.079541683,2554.961426,-1155.03479,1062.791992,0.496292919,0.427593529,-1.69493866,4.775884151,2.0090909,54.13491058,-127.6843796,10.27399063,5.736949444,2.294650316,-19.90079117,-1.537845612,50.00236893,5.790455341,4.906349182,-127.0172119,1.002346516,4.018181801,20.54798126,-39.80158234
118,1,R,foul,FF,28,1,R,2,0,2,2,0,2,2,0,5,19,1,1,2,3.319999933,1.50999999,6.085914135,-1.309397101,221.6661377,-3.518674135,54.4140892,5.338256359,96.33540522,-3.269785404,2323.342773,0.437015444,0.977180064,88.68241119,-4.680314064,-0.296084464,0.557240069,95.49720764,-2.287688971,-1.503465295,-0.92779851,1.416666627,2.623400927,-1564.846802,-1004.950195,-1392.569824,0.160595819,0.392685145,-3.502605677,7.93925333,-3.520194292,54.13303375,-138.9668579,12.01542568,5.331861496,-3.181582451,-9.462288857,-3.269142151,50.002491,5.228647232,7.72932291,-138.2503052,-3.745876074,-7.040388584,24.03085136,-18.92457771
316,1,R,foul,KC,30,6,L,6,0,3,1,1,3,2,1,5,50,1,1,2,3.579999924,1.679999948,5.838986874,0.892143667,47.32840729,-1.70007205,54.66101456,5.740067005,86.9937118,-1.811196089,2958.445801,-0.420541167,-0.676568627,81.76733398,-7.229104996,0.198095515,-0.384378314,87.15330505,-2.756475449,-3.628241777,0.40420422,1.416666627,2.94133997,995.1983643,-2568.371582,1079.55957,0.356600046,0.428347528,-1.683405876,4.025792122,1.979337811,54.13272476,-127.3103714,9.893950462,5.748638153,1.983481169,-19.93070412,-1.550477028,50.00558853,5.792049408,4.154623508,-126.6663971,0.686227202,3.958675623,19.78790092,-39.86140823
33,1,R,strikeout,CH,30,6,L,6,0,3,2,1,3,3,2,6,50,1,1,2,3.579999924,1.679999948,5.915890217,-1.0839746,252.6483307,-1.731560469,54.58411026,5.59535408,89.06155824,-2.280031443,1964.600098,1.176962852,0.279182881,80.6052475,-7.198370934,-0.688977957,0.174453497,86.60055542,0.382368416,-2.718947649,-0.791541755,1.416666627,1.870575547,-572.0270386,425.1917725,-1830.751343,0.154568419,0.431705326,-1.713528156,5.054101944,-6.760207176,54.13320923,-126.939415,11.18004322,5.586999893,-2.403746843,-14.37313557,-1.555718303,50.00055695,5.493195534,4.612600803,-126.209259,-3.342439413,-13.52041435,22.36008644,-28.74627113
195,1,R,called_strike,KC,28,6,R,6,0,0,0,2,0,1,2,1,51,1,1,2,3.420000076,1.50999999,5.911900997,-0.183186576,37.31070328,-1.855314016,54.58810043,5.679216862,91.04418776,-2.150609255,2932.347412,-0.384515524,-0.508302987,83.63539886,-7.611222267,0.167893678,-0.274417609,89.60943604,-3.018800259,-3.308033943,0.525986731,1.416666627,2.201403141,1466.465576,-2280.165283,1117.580444,0.208778799,0.417176932,-1.838250637,4.931386948,1.763861537,54.13301086,-131.3185883,11.86904526,5.677989006,-0.42015031,-18.96904945,-1.680909634,50.00172424,5.645851612,5.042733192,-130.5693359,-1.617598057,3.527723074,23.73809052,-37.93809891
197,1,R,single,FF,19,12,R,9,1,0,0,2,0,0,2,1,71,1,1,2,3.289999962,1.49000001,6.388442993,-2.105496168,213.5320435,-1.926080942,54.11155701,5.810066223,100.0550628,-2.630334139,2248.250488,0.44879657,0.977149487,90.78939056,-5.176233292,-0.299948335,0.579176307,98.87904358,-1.614486814,-1.362483025,0.046033483,1.416666627,2.510213852,-1861.969727,-255.2786865,-1233.909302,0.15937975,0.38136071,-1.927093387,6.611492157,-3.76960659,54.13359833,-143.9149628,14.88496208,5.810877323,-5.296526432,-8.806462288,-1.739809036,50.001194,5.651032925,6.394299984,-143.0573425,-5.803925514,-7.539213181,29.76992416,-17.61292458
565,1,L,called_strike,FF,19,11,R,4,1,3,0,2,3,1,2,4,32,1,1,2,3.180000067,1.49000001,6.605132103,-1.263376951,142.0422974,1.603712797,53.89487076,5.883396626,94.38936682,2.507261753,2397.008301,-0.798216403,0.973811209,86.2674408,-4.940658092,0.482722908,0.556013584,94.01317596,0.706794322,-1.634938002,0.103936009,1.416666627,3.09112525,-1107.602051,1942.242432,864.0377808,0.157900751,0.402696908,1.614154696,-5.945558548,5.451487541,54.13368225,-135.7807617,12.08737659,5.888699532,-2.997332335,-9.808280945,1.437886357,50.00361252,5.788156986,-5.612726212,-135.0427856,-3.596162319,10.90297508,24.17475319,-19.61656189
187,1,L,ball,FF,2,11,R,2,1,0,1,0,1,1,0,2,12,1,1,2,3.220000029,1.600000024,6.575784683,-0.228539422,135.8577118,1.89075768,53.92421722,5.613582134,92.69359047,2.392409325,2343.851318,-0.547296524,0.973268867,86.30140686,-3.915613174,0.340036571,0.534969211,93.87008667,1.161343098,-1.640673161,0.24427031,1.416666627,3.7634902,-1252.005737,1565.159058,1215.070801,0.103305906,0.40309751,1.899502277,-5.653142452,3.837434769,54.13371277,-135.3083344,11.23120785,5.614442825,-0.540186882,-10.05125713,1.730109334,50.00379562,5.588501453,-5.418075085,-134.6203461,-1.155890584,7.674869537,22.4624157,-20.10251427
